ASIN,StarRating,Title,ReviewLink,ReviewDate,AuthorName,VerifiedPurchase,ReviewText
B07BP9LSVS,5,Definitely a good laptop... if you can afford it,https://www.amazon.com/gp/customer-reviews/R3ERS84TQ30UAN/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BP9LSVS," April 30, 2018",Max D.,Verified Purchase,"This review will largely compare the new model against the previous model of the Zephyrus, as I haven't had much time to acquaint myself with the newer version. I'll update this review if I encounter anything worth mentioning while getting used to the new model. I know that it's a bit of ""appeal to authority"", but my credentials in writing this review are that I work professionally as a software developer and have a degree in Computer Engineering (just so you know I'm not talking nonsense)."
B07BP9LSVS,1,It's a hot unstable mess,https://www.amazon.com/gp/customer-reviews/R1L3VLQ8L0HRWY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BP9LSVS," November 14, 2018",Ryan,Verified Purchase,"The laptop looks great, but I don't have anything else good to say about it. It is thermal throttling 100% of the time, as much as 30%. I can't even browse the internet and enjoy a stable system. Fans will randomly turn into jet engines when doing nothing to tax the CPU or GPU. During gaming CPU temps average 96C and GPU temps hover around 85C. I've never seen such an aggressive thermal throttle where framerate in a game can be 125FPS one second and then 10FPS. It is apparent that the cooling solution is inadequate and they have released multiple BIOS revisions that make the thermal throttling even more aggressive to compensate for it. Contacted Asus support and they wanted a lengthy RMA process. I'm returning the laptop for a refund."
B07BP9LSVS,1,"Absolutely terrible audio system, returning.",https://www.amazon.com/gp/customer-reviews/R2018L9S6ZN1NI/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BP9LSVS," February 5, 2019",bAmazon Customer,Verified Purchase,"The laptop seemed fine at first and I loved it, but then the Audio issues just wouldn't stop, casuing me to update this review."
B07BP9LSVS,2,Audio problems,https://www.amazon.com/gp/customer-reviews/R1L22GCAWLM81I/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BP9LSVS," February 14, 2019",Sufian mohammad,Verified Purchase,"Had issues with the machine not charging. Sent it to Asus for repairs. They changed the motherboard. After receiving it back, the audio went out. Reinstalled drivers with Asus technical support and sound would still come and go. Bought another one, exact same , and had the same audio problems. The 2nd laptop sounded like the speakers were shot. Sound would also come and go. I chatted with Asus tech support and the final verdict was to send the laptop in for repairs. I just returned for refund . I wouldn’t recommend ."
B07BP9LSVS,4,Incredible thin-n-light gaming laptop with outstanding cooling,https://www.amazon.com/gp/customer-reviews/RWXMLJQHA6QJY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BP9LSVS," January 26, 2019",C. Milano,Verified Purchase,"This is a powerful gaming laptop that is thin and light, and can also keep good low temps while gaming. It scores 14150 on the 3DMark Firestrike test. This compares well to the ASUS G701VI full sized gaming laptop 16593. The only issue I have had, and the reason for the 4 star review is coil noise. If you listen closely, you hear high pitched beeping like a radio operator transmitting morse code. When gaming you cannot hear it, but in a quiet room, it stands out."
B07B9LQF79,1,HP Spectra laptop owners beware!,https://www.amazon.com/gp/customer-reviews/R3AOCVG525JIO5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07B9LQF79," February 26, 2020",JRS,Verified Purchase,"The company I purchased this from through Amazon has been great. The fault lies with HP themselves. One would think that when HP makes a laptop called Spectra (which I have) and they make a travel dock called Spectra (which I bought specifically because it was a Spectra) that stupid me, I thought they would be compatible. I had all kinds of problems and finally called HP customer service and found an absolutely wonderful woman in India named Nikita who called me back several times over the next week or so, only to find out that the Spectra dock is NOT compatible with the Spectra laptop. She had gone through their in house information and found that they have nothing to do with one another and do not work with each other. Whoever put that name on it should lose their job!! I emailed the seller and they took it back quickly, no further questions asked. However, it caused other problems with my laptop which took a little while to sort out. Do not buy this product if you have a Spectra laptop."
B07B9LQF79,4,Works on HP Spectre Folio,https://www.amazon.com/gp/customer-reviews/R3MOB3W0BG8NT1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07B9LQF79," September 1, 2019",ElViejo,Verified Purchase,"This is a preliminary review since I just got the dock a couple of days ago, but it works fine with the Spectre Folio. I have used the HDMI port, the VGA port, the ethernet port, and a USB A port(with a wired mouse). Those all worked without any fuss. The VGA picture, on an old LCD TV, is in a 4:3 aspect ratio, so some farther adjustment is needed. The ethernet internet speed was somewhat slower than my wi-fi internet connection, which surprised me, but the whole internet connectivity thing is quite variable here anyway."
B07B9LQF79,5,Basic Dock that does it all.,https://www.amazon.com/gp/customer-reviews/R2C15ENTZS8O8E/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07B9LQF79," June 2, 2018",Michael,Verified Purchase,"This works fantastically with my new HP Spectre 13t. Network plug over wifi is noticeable. Thunderbolt 3 pass-through takes care of charging, so only 1 cable goes to notebook. Also a spot for wireless mouse link. This is compact and lightweight for easy packing."
B07B9LQF79,5,Great!!,https://www.amazon.com/gp/customer-reviews/R1SF8T3I421ABS/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07B9LQF79," July 31, 2019",JK Freeland,Verified Purchase,Works great! Exactly what I needed.
B07B9LQF79,1,Worthless,https://www.amazon.com/gp/customer-reviews/R1LTSGEJYECUA5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07B9LQF79," October 27, 2020",Ma Sal,Verified Purchase,"I tried using this with my HP Spectre x360 laptop. It is practically useless. Video flickers, mic audio keeps disappearing, network drops. I updated the dock's firmware to no avail. HP support is useless. I had to throw it away and get one from Pluagable. Works really well."
B07B9LQF79,5,Great quality.,https://www.amazon.com/gp/customer-reviews/R3C80Y5M2M0WXQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07B9LQF79," April 26, 2020",CC,Verified Purchase,Great quality. Highly recommended.
B07B9LQF79,1,Burned Up and Quit Working on First Day - REFURBISHED?,https://www.amazon.com/gp/customer-reviews/R34O24KHCY8RMH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07B9LQF79," August 21, 2019",M. Sipe,Verified Purchase,Plugged this in and it got SUPER HOT then quit working.
B07B9LQF79,5,Easy setup,https://www.amazon.com/gp/customer-reviews/R2PWL84T40N9T/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07B9LQF79," September 1, 2019",Tony R Evans,Verified Purchase,"Great product! Easy to setup with exact number of connection to setup keyboard, mouse, ethernet, on monitor."
B07BBKK2JJ,5,Absolutely the Best Laptop I've Owned to Date,https://www.amazon.com/gp/customer-reviews/R2EP24989ICKE9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BBKK2JJ," May 2, 2019",Shopper4life,Verified Purchase,I normally purchase Asus brand products but this Lenovo by far is the best laptop I have owned to date. This is perfect for a business or just a starter laptop. The speed is impeccable and the memory is to die for. I absolutely love all of the functionality and the price is amazing. This was definitely a smart purchase and I highly recommend the ThinkPad.
B07BBKK2JJ,2,too many malfunctions,https://www.amazon.com/gp/customer-reviews/R3KGUXCLBFDLXS/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BBKK2JJ," September 13, 2019",Choi,Verified Purchase,"Looks fine, works fine for the most part. Battery life is not good but I knew that before I bought it so no deduction there. There are other annoyances though:"
B07BBKK2JJ,5,"Super fast, great for Autocad and Revit",https://www.amazon.com/gp/customer-reviews/R2ZIKD3M1J0K2C/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BBKK2JJ," August 7, 2019",Jeremy,Verified Purchase,Bought for civil design with acad civil3d software. Have done some medium sized projects and I dont think the fan has kicked on once. And never has it gotten warm. This machine processes 3d and graphics like butter. Love it. Touch screen is awesome too. Get the dock.
B07BBKK2JJ,5,Great for Business,https://www.amazon.com/gp/customer-reviews/R2V4HQMMTGTCMP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BBKK2JJ," August 19, 2019",Timothy Saylor,Verified Purchase,"I love the product, a few criticisms. It is a bit dated. not for gaming for obvious reasons, The screen is not very bright. and the look feels a bit dated. the tracker in the keyboard would be so much better if you could change the acceleration and other aspects of it. It is a bit heftier than some of the other laptops we use but nothing horrible."
B07BBKK2JJ,5,Great computer,https://www.amazon.com/gp/customer-reviews/R3KP7UVIPRFRY4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BBKK2JJ," September 22, 2018",Catherine K Wray-McCreight,Verified Purchase,"Great computer. Big screen, light weight, super fast running SPSS and GIS."
B07BBKK2JJ,1,Computer doesn't work; Fan System error; Warranty already activated before purchase,https://www.amazon.com/gp/customer-reviews/R2WIMHMFU444V5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BBKK2JJ," October 14, 2019",Credible Buyer,Verified Purchase,"I just charged and turned on my device last night (October 13th) for the FIRST time , only to find it immediately displayed a black screen with ""FAN ERROR"" after displaying ""Lenovo"" and automatically shut off. I've tried starting the device several times and it gave the same problem each time. I'm extremely disappointed with this purchase as I feel I have received a defective product. Also, when inputting the serial number on Lenovo's official site, the warranty appeared to have been activated even before I purchased this device. Why is this so? Will be returning this product. This is the first and only time i will EVER trust making such a large purchase like a laptop on Amazon again !!"
B07BBKK2JJ,4,Works great,https://www.amazon.com/gp/customer-reviews/R1S3U2V7CMCVLW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BBKK2JJ," February 21, 2020",Brittany Wallace,Verified Purchase,This works really well for what I need it for. I just use it for standard office work. The touch screen works well with no issues. I do not play games or anything like that so I can’t say if it’s good for things like that but works great for me!
B07BBKK2JJ,5,Cant go wrong,https://www.amazon.com/gp/customer-reviews/R1CRRPU2I2H52B/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BBKK2JJ," February 23, 2020",J. Chap,Verified Purchase,Love it
B07BFGYLJZ,5,"This is the backbone to my ""Big Bertha"" build",https://www.amazon.com/gp/customer-reviews/R1O72Q9O9V5W2C/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BFGYLJZ," March 27, 2018",Cal,Verified Purchase,"I wanted a unique looking case for my build I intended on going all out on. Since doing a custom cooling loop was on my list of wants I needed a case that would display it. This one provided that unique factor of having a rather different shape to from your standard case and as I like to describe it, Function meets Fashion. Not only is having the glass panels standing off on 4 posts unique looking it's also nice for venting the hardware rather than keeping it all boxed up with some fans blowing on it."
B07BFGYLJZ,5,Rugged & Beautiful case. So many customizable options. Why not build into a desk or table?,https://www.amazon.com/gp/customer-reviews/R1EZAYYIIM24H9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BFGYLJZ," February 6, 2019",Thehutt,Verified Purchase, I'm absolutely in love with this case and for the low price it's a steal. Especially with the tempered glass. It's truly one of a kind and will display your goods in style.
B07BFGYLJZ,1,"Poor instructions, wrong screws",https://www.amazon.com/gp/customer-reviews/R1ED1377BBMEF4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BFGYLJZ," November 12, 2018",Homer,Verified Purchase,"I am an IT guy and love to build my own computers. It took me forever to figure out how to handle the PCI cards because they have 3 different configurations, one for ATX, mini-ATX, and some other one. Instructions were extremely poor. Looking online is no help."
B07BFGYLJZ,5,Nicest case I've ever owned,https://www.amazon.com/gp/customer-reviews/R3KVKWH5SAVYC4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BFGYLJZ," June 7, 2017",Josh,Verified Purchase,Pros:
B07BP9SFZ5,5,"Monster performance, damsel looks",https://www.amazon.com/gp/customer-reviews/R13MFR3C39E5H3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BP9SFZ5," May 8, 2018",Galo Jimenez,Verified Purchase,"First of all I've been using a Desktop for the last 2 years so when I decided to buy I laptop I didn't want a downgrade on performance. Normally I would make a build of a computer with the price that a laptop would cost to balance out how each component measured. The build I did was as expensive as the laptop and the big difference was the processor which was overclock-able. This is by far of the best if not the best ratio of a laptop against a desktop. Needless to say I've loved this laptop, the benchmarks are great and the jump from a 60hz monitor to a 144hz one is massive."
B07BP9SFZ5,5,ASUS Knocked this one out of the park!!,https://www.amazon.com/gp/customer-reviews/R200BDWM011B03/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BP9SFZ5," May 10, 2018",Nick Kis,Verified Purchase,"Let me start off by saying I've played competitive PC games for over 15 years. I have a custom built desktop at home but decided i wanted to somehow bring my gaming with me when I'm traveling. This laptop checked off every box for me. I wanted a laptop that would give me the best competitive edge compared to the rest, but i didn't want something that weighed 10+ LBs. I also didn't want too much of the gamer look as well. This laptop is truly stunning on the outside and in. The build quality is exceptional for how thin it is. I also appreciate the ventilation and cooling system. ROG Game Center lets your customize the fan speed and accommodate how you are using the laptop. I was playing PubG over 100 FPS, Overwatch 250+ and WoW 100+. I can't stress enough how Asus knocked this one out of the park! 6.5 LBs i believe of pure gamer fury. 144hz display with a 3ms response time is phenomenal! Most gaming laptops last year were 120hz 3ms with 1070 Max-Q GPUS (under clocked for better battery). This is a full 1070, with a 6 core i7, expandable memory and tons of storage! I am extremely happy with my purchase and will update if i run into any cons.."
